CYVC,La Ronge Airport,M,55.1514015198,-105.262001038
CYVD,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,M,49.8782997131,-100.917999268
CYVK,Vernon Airport,M,50.2481002807617,-119.331001281738
CYVM,Qikiqtarjuaq Airport,M,67.5457992554,-64.0314025879
CYVO,Val-d'Or Airport,M,48.0532989502,-77.7827987671
CYVP,Kuujjuaq Airport,M,58.0960998535156,-68.4269027709961
CYVQ,Norman Wells Airport,M,65.2816009521484,-126.797996520996
CYVV,Wiarton Airport,M,44.7458000183105,-81.1072006225586
CYVZ,Deer Lake Airport,M,52.6557998657227,-94.0614013671875
CYWA,Petawawa Airport,M,45.9522018432617,-77.3191986083984
